text,label
위치는 한옥마을 입구 건너편으로 접근성 좋습니다 딱 네명이 잘 공간입니다 화장실도 깨끗합니다 수건도 넉넉히 있네요 숙박하면 아래 카페 커피 할인도 됩니다 체크인 전에 주차도 가능하고 별도의 주차장도 있어서 전주 올 때 느꼈던 주차난을 전혀 못 느꼈습니다 사장님도 주차도 직접 안내해주시고 할인이나 명소 안내해주시고 친절하세요 가족들과 오랜만에 전주여행으로 숙소 고민했는데 굿입니다 전에는 한옥마을 안 숙소를 이용했는데 새 건물인거 같고 좋습니다 남부야시장 한옥마을 도보 이동 가능합니다,1
역시 청결하고 친절하시고 루나 정말 좋아요,1
좋아요 좋아 초여름 이른 더위가 왔음에도 이곳에서는 에어컨 안켜고도 꿀 잠 잤습니다 방마다 특색있는 그림들은 덤으로 재미가 있네요 층은 전통그림 층은 현대미술 팝아트 느낌이네요,1
전 차량을 이용안해서 주차장은 잘 모르겠으니 패스 객실은 혼자지내기에는 좀 크다 생각될 정도고 욕실도 컸구요 그에비해 는 좀 작았고 도 있는김에 해봤더니 잘 작동되구요 침대 앞에 요상한 의자가 하나 있구요 전체적으로 괜찮았어요,1
시설이 너무 깨끗해서 너무 좋앗어요,1
조아용 에어컨도 잘 나오고 새로 리모델링해서 주차장이랑 로비 룸도 다 깨끗합니당 아 샤워기 수압이 완전 시원시원하게 나와서 만족스러웠어요 조식도 주시는 것 같던뎅 늦게 일어나서 퇴실하기 바빴지만 다음엔 먹어보려구용,1
객실은 깨끗하고 가 커서 좋았어요 조식으로 한강라면 계란 스프 잘 먹었습니다,1
친구들과 잊지못할 시간을 가지고자 박을 계획했습니다 로비에 계신 직원께서 친절하게 체크인을 도와주셨고 객실 내부는 깨끗해서 좋았습니다 다만너무 난방이 좋아서 너무 더웠고 반신욕을 할수있는 욕조가 너무 뜬금없이 있어서 당황스러웠어요 그리고 드라이기 사용이 조금 불편했습니다 잘쉬고 좋은추억 지닌채 잘 쉬다갑니다,1
호텔 사진에 있는 그대로입니다 한옥식으로 찾아보다 예약했는데 깨끗하고 인테리어도 좋았고요 직원분이 참 친절하셔서 기분도 좋았습니다 물도 시원하게 잘나와서 좋았고 층에 카페가 있어서 커피마시기도 편하고 투숙객에게 주시는 서비스 생맥주잔도 너무 좋았네요한옥마을도 가깝고 남부시장도 가까워서 차는 주차장에 세워놓고 박일동안 도보로만 다녔습니다 살짝 아쉬운점은 침대높이가 좀 높아서 어르신들은 좀 블편하게 생각하실 수도 있겠다는 생각이 들었습니다 장모님이랑 와이프랑 같이 갔는데 장모님은 별로 불편하지 않다고 하시네요 전주에 오면 재방문 입니다,1
댓글과 달리 담배 냄새는 엘베 타고 나서 조금 나고 방 안에서는 냄새 하나도 나지 않고 편안했어요 방안 분위기도 좋고 대체로 만족했어요,1
상당히 좋아요 정말 냄새도 하나도 안나고 상당히 깨끗해서 좋았습니다,1
남자친구랑 주년 여행으로 전주를 가려고 숙소를 알아보다가 여기 리뷰가 너무 좋아서 찾아오게 되었어요 사장님이 진짜 너무 친절하시고 재밌으신분이었어요 박을 하면서 낮에는 숙소에서 술도 마시고 사장님이 추천해주신 짜글이집 진짜 너무 맛있게 먹었어요 사진이 저것밖에 없네여 왱이도 꼭꼭 먹어야 해요 길거리야도 너무 맛있어서 두번이나 먹었는데 마지막날에 못먹고 가서 살짝 슬펐어요 숙소도 너무 깔끔하고 이불도 다른 숙소 보다 좋았어요 화장실도 생각보다 컸어요 지도로 한옥마을 소개해 주시는데 무계획으로 와도 아주 재밌게 놀 수 있어요 문자 답장하는게 늦었지만 정말 잘놀다 갑니다 다음에도 전주오면 꼭 여기 숙소로 올꺼에요,1
처음갔는데 상당히 맘에 들어서 일연박하고나왔습니다 모캉스하기에 상당히나도 좋았습니다 맛있는 식당도 바로 앞에있고 들어가면 안나오고싶네요이번휴가철에도 기회가댄다면 들리도록 하겠습니다,1
급 놀러온거라 늦게 방 잡았는데 사장님이 상당히 친절하시고 편의도 많이 봐주셨네요 감사합니다 시설도 리모델링을 해서 깨끗해서 좋았어요 전주 오면 또 이용할께요,1
친절하시고 깨끗하고 너무좋아요 다만 번화가랑은 좀 거리가 있어서 차타고 분정도 걸립니당 자는데 난방이 잘되서인지 엄청 후끈하고 더워서 창문열고 잤어요 주차장도 넓고 입실시간도 빨라서 최고입니당다음에 전주가면 또 이용하려구요 이 친절 이 청결 그대로 유지해주세여친절하시고 깨끗하고 너무좋아요 다만 번화가랑은 좀 거리가 있어서 차타고 분정도 걸립니당 자는데 난방이 잘되서인지 엄청 후끈하고 더워서 창문열고 잤어요 주차장도 넓고 입실시간도 빨라서 최고입니당다음에 전주가면 또 이용하려구요 이 친절 이 청결 그대로 유지해주세여,1
전주여행을 계획하고 숙소 고민을 정말 많이 하고 호텔원으로 박 연박 예약했는데 너무 만족합니다 직원분 매우 친절하심 호텔이라 금연에 객실 매우 청결함 지하주차장 넓게 잘 되어있음 에어컨 공기청정기 청소 잘되어있어 매우 깔끔 침구류 매우 좋아서 꿀잠 가능 시간이나 잤어요 조식도 기대했던거 보다 훌륭 레이트체크아웃 주변에 먹을곳 많음 객실 업그레이드 해주셨고 연박이라 청소 기대 안했는데 저희 외출했을때 청소랑 침구류 교체도 해주심 사실 주요 관광지들이랑은 거리가 조금 있어서 고민했지만 방문해보니 여자친구와 잘 선택했다고 좋아했습니다 여행도 자주다니고 호캉스도 주에 한번 정도 다니는데 가격대비 최고의 숙소였습니다,1
담배냄새 안나고 향기롭습니다 침구류가 깨끗해서 잠이 잘 옵니다 샤워기 물이 잘 나와서 샤워하기 편리합니다 사장님이 친절하십니다 쌀 과자 주셔서 맛있게 먹었습니다 가격대비 깨끗합니다,1
사장님 안녕하세요 토요일에 전주 방문할 일이 있어 하루 묵고 일요일에 퇴실하였습니다 객실 상태는 전반적으로 깨끗하였으며 화장실 역시 깨끗하였습니다 무엇보다도 사장님이 너무 친절하십니다 기분 좋게 입 퇴실하게 되어 너무 만족스러운 박 일이었습니다 오늘도 즐거운 하루 보내세요 감사합니다,1
사장님이 정말 너무 친절하시고 객실도 너무 깔끔해요 디자인도 깔끔해서 거부감이 없어요 근처 숙소들 많이 이용해봤는데 비교했을 때 이 가격대 중 여기가 제일 퀄리티 높아요 주말마다 전주에서 숙소를 이용하는데 애용할 것 같아요,1
시설 깨끗해서 맘에들고요 침대도 폭신하니 푹 잣어요 올만에 좋네요다음에 또오겠습니다 수고하세요,1
오랜만에 터미널 마리를 갔는데 여전히 좋더라구요 깔끔하고 실내도 화장실도 침구류도 티비도 도 커진것 같드라구여 잘 쉬었다가 갑니다 그리거 고질적 문젠데 리모콘이 티비랑 잘 안돼요 고텨주세요,1
한결 같은 서비스에 만족하고 있습니다 매번 전주에 가면 숙박하고 있는 곳입니다 항상 손님이 많은 것은 다 이유가 있겠죠 스타일러에는 빈 옷걸이는 절대 놓아 두고 가동하면 안됩니다 소음이 심하더군요 아차 실수,1
위치가 전북대 바로 앞이라 좋아요 근처엔 낙후된 곳밖에 없는데 시설도 괜찮아요 베란다도 있어서 편하네요 넷플이 바로바로 티비랑 연동되서 좋습니다 바로 밑에 세븐일레븐 있어서 들렸다기 최적화되있습니다,1
깨끗하고 조용해서 좋아요,1
좋아서 매일 가욬,1
깨끗하고지은지 얼마안되었나봐요 새건물 냄새가 나요 바닥 대리석있고 안마기 엄청 잘 이용도 했어요 엄청엄청 깨끗해용 친철해요막걸리 거리 몰랐는데 친철하게 잘 알려주세요 덕분에 좋은곳 가서 인연도 만들고 긋긋,1
침대푹신하고 줗아요 티비도 커서 넷플릭스 보기 좋아요 에어드레서가 있어서 좋아요 리모델링한건지 내부가 깨끗해서 좋아요 주차장도 넓어서 주차하기 좋습니다 다음에도 또 올께요,1
항상 깨끗하고 좋아요,1
잘쉬고 조식도 잘먹고 갑니다,1
예약하고 가니까 이름얘기하고 바로 들어가니 간편하고 좋으네요 커플도 굉장히 빨라서 좋았어요,1
잘쉬다갔네요 수고하세요,1
조용하고 청결하고 편안하고 하루 잘 쉬었다 갑니다 감사합니다,1
좋아요 오늘도 좋아요,1
가성비 굿 편히 쉬었습니다,1
중화산동에서 진짜로 제일 젛아요 완전 깨끗하고 샤워필터도 있고 너무 좋아요 편의점도 바로 앞에 있고 사장님도 친절하시고 티비도 크고 넷플릭스도 되서 진짜로 좋아요또 갈거이용,1
가격대비잘쉬다왔습니다,1
설연휴 가족여행으로 전북 전주로 택했다 한옥마을 전주난장 전동성당으로 다니다가 맛난 물갈비까지 먹고나니 피로가 몰려들었습니다 미리 예약한 루엘호텔에 체크인하고 들어가니 기대했던 이상의 멋진 호텔이었습니다 청결함은 기본이고 최근 완공된 호텔이라서 그런지 은은한 조명과 자동커튼 등 최신 시설이 갖추어져 있었죠 직원들의 친절함은 전주 최고의 호텔로 자리매김할 완벽한 조건을 갖추고 있었습니다 전주관광가시면 꼬옥 들러보세요,1
프론트 직원분도 친절하고 신축이라 깨끗했어요 아직 층 상가도 비어 있고 루프탑도 오픈하지 않은 점은 아쉽네요 한옥마을 경기전 바로 앞이고 주차장도 있어 좋아요,1
갑작스런 전주 출장에 내려가는 기차 안에서 숙소를 찾아보다 후기가 괜찮길래 반신반의하고 예약한 곳인데 침구가 넘 편안해서 적잖이 놀랐네요 여기저기 살펴보니 청소 상태도 매우 양호한 것이 관리가 잘 되고 있는 곳이란 생각이 듭니다 마땅한 비지니스 호텔이 없는 곳에 출장가면 청소 상태나 불편한 침구 때문에 숙소 잡기가 어려웠는데 여기라면 안심이 될 듯 평일에 가격이 좋아서 큰 방을 잡았더니 거실도 별도로 있고 해서 가족끼리 여행할 때 사용해도 좋을 듯 싶어요 저녁에 고기 먹어서 옷에 냄새가 뱄는데 객실에 비치된 스타일러도 잘 썼네요,1
아주 좋았습니다요 앞으로도 많이 애용하겠습니다,1
평일이어서 업글해주신거 같아여 근데 세면대 욕조 바닥 모두 배수 잘 안됨 배수관 이물질 녹이는 청소 함 하셔야할듯요,1
두번째 날도 잘 묵고 갑니다 깔끔한 룸에서 좋은여행 하고 갑니다 다음 전주여행도 아지트 재방문 할게요 번창하세요,1
주차장부터 객실까지 정말 깔끔합니다 한옥마을과 가까워서 좋습니다,1
가격도 착하구 깨끗하고 잘쉬다가요,1
전주역에서 분정도 거리였습니다 방이랑 이불이 너무 깨끗해서 좋았습니다 조식도 맛있고 친절하게 해주셔서 다시 이용하고 싶어요,1
트윈인데 가격도저렴하고 깨끗하고 매우만족합니다,1
잠깐 하루 묵을 곳을 찾아보다가 가격도 저렴하고 덕진공원 근처에 위치도 좋고 방도 생각보다 크고 대학가근처여도 방음도 잘되서 조용하고 욕실이 상당히 좋아서 놀랐네요 잘 쉬고 갑니다,1
예정 시간보다 분 먼저와서 기다려야하나 걱정했는데 도착시간부터 시간 대실 해주셔서 상당히 좋았습니다 방 컨디션도 매우 깔끔해서 좋았습니다 다음에는 숙박도 해야겠어요,1
티비가 조금 더 컸으면 좋겠어요 욕실은 좁은데 방은 넓었어요,0
제 전주 여행이 즐거웠던 건 숙소가 한몫 했을 거예요 이름과 잘 어울리는 외부 인테리어에 고급스러운 방 내부 인테리어 깔끔하게 청소되어 있는 상태였어요 침대는 푹신해서 잠도 잘 잤고요 호텔모텔들의 고질적인 문제인 담배 냄새 등이 올라온다 거나 하는 문제는 없었습니다 욕조는 부드러워서 스파 부럽지 않았어요 맛있는 조식에 친절한 직원요리사 분들까지 너무나 행복했던 기억으로 남았습니다 진짜로 감사드려요,1
년지기 친구들과 처음으로 떠난 여행이라서 더 신경써서 찾아봤어요 그러다가 한옥 미쁨을 알게 되었고 전반적인 인테리어나 편의시설 조식 등이 마음에 들어 선택하게 되었어요 비록 조식은 먹지 못했지만 아주 푸짐하게 준비해 주셨고 사장님도 친절하셔서 진짜로 좋았어요 다음에 또 전주 오게 되면 여기서 묵을 예정이에요 뷰도 진짜로 예쁘니 꼭 한옥 미쁨에서 묵으시는 걸 추천드릴게요 명이서 묵었는데 화장실이 개나 있어서 더 좋았어요,1
언제나처럼 편안하고 따뜻했습니다 침대도 편안하고 넷플도되는데 이 가격 세면도구도 챙겨주시고 친절하십니다 그러나오늘은 담배냄새가 좀 심했어요 그리고 리모콘버튼이 조금 느렸숩니다 이것만 빼면 완벽 잘쉬고갑니다 가성비좋고 착한 공간 잘 쉬고갑니다,1
한옥마을과 아주 가깝게 위치해있어서 걸어다니기 좋아요 만들어진지 얼마 안되었나봐요 주변에 낡은 건물이 많은데 비하녹은 깔끔하더라구요 인원추가했는데 매트를 아주 두꺼운 거를 주셔서 바닥에서 자는 느낌이아니고 매트리스 깔고 자는 거라 아주 잘 잤습니다 에어컨 잘되고 화장실 깔끔합니다 주차장 따로 구비되어있어서 아주 편리해요 한옥마을 여행하시려는 분들께 강추합니다 부모님이랑 같이 왔는데 상당히 좋아하셨어요 다음에도 재방문 의사 있습니다,1
가장 기본적이며 깔끔하도 갓성비인 모텔 디자인도 인테리어고 좋고 무난하게 조명도 좋은 곳 마리는 항상 가본 이상은 해서 기분이 조효니다 갈깨마다 조만산 또 방문하세습니당 벙칭하세요,1
시설이 깔끔하구 친절하셔서 좋아요,1
친구가 놀러왔는데 코로나때문에 집으로 가지도 못하고 예약하고 이용하게되었는데 괜찮았습니다 수압도 괜찮았고 공기중에 먼지도 많지않았구요 다음에도 친구랑 온다면 또 이용하겠읍니다,1
넷플 잘나오고 잘쉬다갑니다,1
최고입니다 최고입니다 객실 새거 같이 깨끗 합니다 종업원 친절 합니다 위치 좋습니다 자주 오고 있어요 최고입니다 최고입니다 객실 새거 같이 깨끗 합니다 종업원 친절 합니다 위치 좋습니다 자주 오고 있어요,1
주차장 자리도 널널하고 방 내부도 깨끗해요 프론트에 계신 직원분도 친절하셔서 더 좋았네요 뜨거운 물도 잘 나오고 침대도 푹신해요 아늑하게 잘 자고 갑니다 전주 최고 가성비 숙소인듯,1
저렴하고 깨끗하고 좋았습니당,1
숙소위치가 한옥마을까지 걸어서 한 분정도면 충분히 도착할 수 있어서 좋았고 한옥마을 내부에 있지 않아서 저녁에 관광객들 때문에 소음때문에 문제가 전혀 없었습니다 그리고 숙소내부는 혼자서 충분히 넓게 사용할 수 있고 티비는 넷플이나 유튜브가 되서 만족스러웠어요 화장실의 경우는 엄청깨끗해서 만족했습니다 사장님이 친절하시고 저녁에 숙소 밖에 나가면 고양이가 있는데 귀엽더라고요 근데 단점은 한옥숙소 특정상 옆방소리가 조금 나는건 감소를 해야하는것 말고는 없습니다 가성비도 좋아서 나중에 전주온다면 여기서 또 잘 것 같아요,1
외관은 오래됐지만 방 은 상당히 편하고 티비도 크고 특히 조식 서비스 상당히 만족스러웠어요 맛도 좋고 푹 쉬고 갑니다,1
방 깔끔하니 괜찮습니다 스타일러도 만족하구요 티비도 침대 바로앞에있어서 보기 편했네요 화장실이랑 샤워실이 나뉘어져있어서 좋았습니다 욕조도 크고요 제일좋었던건 정수기 있어서 물걱정 안해도 좋네요 잘 쉬다갑니다,1
급하게 예약햇는데 만족스럼게 잘 잤습니다,1
구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃웃구웃구웃구웃구웃구웃웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃웃구웃구웃구웃구웃구웃웃구웃구난웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃웃구웃구웃구웃구웃구웃웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃구웃웃구웃구웃구웃구웃구웃웃구웃구난웃구웃구웃구웃웃구웃구웃구웃웃웃구웃구웃구웃,1
역쉬 여기만큼 깨끗하고 편안한 침대가 없네요 잘 쉬었어요 또 오겠습니다,1
신축이라서 그런지 시설도 좋았고 청결해서 마음에 들었습니다 방에서 천변이 보이니 상쾌하니 좋네요 그리고 백화점도 바로 옆에 있어서 편리했고 또 밤에는 조용해서 푹잤습니다,1
진짜 좋아요 주차장 넓고 먹거리 많고 시간 여유롭고 방 깨끗하고 진짜 좋습니다,1
가족과 전주로 여행시 사용했었던 숙소입니다 비교도 하고 타사이트와도 비교하다가 여기어때 쿠폰사용해서 가장 저렴하게 사용했어요 가성비는 최고입니다 더블사시즈가 두개라 넉넉히 인가족이 사용할수있어요 호텔은 중학생이상이면 따로방얻어야하고 같이 있어도 기용추가가 있어서 지방 여행가면 저녁먹고 시이후에 들어와 담날 오전에 나가니 아깝죠 여기 카마호텔은 한옥마을과는 조금 떨어져있어 조용하고 한적했었던것 같아요 친절하시고 환한 느낌의 숙소입니다 굳이 단점을 쓰자면 이불의 바스락 소리가 조금 거슬리고 새벽에 물소리 좀 나고 층간소음이 좀 있긴했었어요 근데 큰 문제되지는 않았어요 다시가게되면 또 갈께요,1
가성비 좋습니다 다시 오게 될 듯,1
방이랑 화장실 모두 깨끗했어요 전기장판도 있어서 따뜻하게 잘 잤어요,1
아주 좋습니다 최고였어요,1
종종 이용하는데 깔끔하고 좋아요,1
좋아요좋앗좋으욪아요,1
만족스러운방이었습니다 잘사용하고갑니다 매번 사용하네요 잘쉬다갑니다 감사합니다,1
사장님 너무 친철하시고 객실 깨끗하고 여러모로 맘에 들어요 다음에도 나주 내려오면 여기묵을 생각입니다,1
최고최고최고최고쵣고,1
깨끗하고 조용한데 에어컨이 시원하지 않아요,0
깔끔하고 대실시간이 길어서 만족스러웠어요 티비가 커서 영화관 온 기분이에여 스타일러도 있어서 옷보관도 용이합니당 주차공간도 넓고 직원도 친절해서 편하게 이용했습니당 좋아요 깔끔하고 넓어요 쾌적해요 친절해요 넷플릭스 잘나와요 에어컨 잘나와요 온수냉수 잘나와요 깨끗해요 편해요 티비 잘나와요 와이파이잘되요 충전 잘되요 자주애용합니다 좋아요 깔끔하고 넓어요 쾌적해요 친절해요 넷플릭스 잘나와요 에어컨 잘나와요 온수냉수 잘나와요 깨끗해요 편해요 티비 잘나와요 와이파이잘되요 충전 잘되요 자주애용합니다 다음에 또 이용할게요,1
신랑과 계획없는 전국일주 신혼 여행을 계획하던 중 들렸던 전주 처음 가보는 곳이라 설레고 불안하기도 했는데 좋은날 주인 이모님께서 확정 예약이 늦어 미안하다며 무료로 룸도 업그레이드 해주시고 떠나는 날 추억을 남겨야 한다며 사진도 여러 컷 찍어주시는 모습에 너무 마음 따듯하고 행복했던 숙박이었어요 방도 너무 깔끔하고 온돌 바닥처럼 뜨끈뜨끈해서 밤새 숙면 취했구요 전주 오시면 좋은날 들려보셔요 이모님 이것저것 배려해주셔서 너무 감사합니다,1
잘쉬었다가 갑니다 피씨가있는 방을 선택했는데 컴퓨터가 너무나 좋았습니다 모든게임이 다 렉없이 돌아가는거같아요 티비도 크도 너무 좋은숙소네요잘쉬었다가 갑니다,1
처음 방문해봤는데 사진 그대로이고 깨끗해요 사장님도 친절하셔서 좋아용,1
정말 호텔이 따로없네요 인테리어 모던하고 예뻐요 가격에비해 시간이엄청길어서 좋았어요,1
저번주에 가족끼리 전주놀러가서 온돌방사용했는데 부모님이 바닥이 뜨끈뜨끈 해서 잘주무셨다네욬 잘쉬었다 가네욬,1
가격도 저렴하고 시설도 깔끔 합니다 편안하게 잘 쉬고 가요 사장님도 친절하시고 주변에 맛있는 집도 많이 있어요 일층 프론트 앞에는 커피도 있고 주차할 공간도 넉넉히 있어서 아주 편안 하였습니다 주변에 있는 호텔 중에서 여기가 제일 외관도 예쁘고 마음에 들었어요 같이 온 친구들도 다들 마음에 들어 하여 좋았습니다 장실도 아주 깨끗합니다 친구도 좋아요 전주에 일하러 왔는데 덕분에 편안하게 일을 하고 갑니다 다음에 전주에 와도 또 이곳에서 살 거예요 감사합니다,1
야간에 계셨던 남직원분이 너무 친절하셨어요 환기한다고 창문을 열어놔서 방이 습했는데 바로 처리해주시고 층에 있는 씨리얼이랑 빵도 짱 맛있게 먹었어요 방도 깨끗하고 수압도 좋고 침대도 푹신하고 부족한게 없는 숙소 잘 자고 갑니다 다음에 또 가고싶어요,1
위치도 좋고 엄청 깨끗해요,1
마리올레 좋여용너무,1
믿고 가요,1
바로 옆이 전북대여서 맛집찾기도 편하고 덕진공원이랑도 가까워서 그냥 편하게 쉬러오신분들은 맛있는 저녁먹구 산책 좀 하다 오시면 좋은 위치예요 시설도 깨끗하고 에어컨이 발 쪽에 있어서 추위 안타고 시원하게 잘 잤습니당,1
깔끔하게 잘정돈된 방안에서 푹잘자고 갑니다감샤합니다,1
행복한여행의시작과끝이엇습니다 아기자기하고너무너무이뻣습니다,1
세상 착하고 가격도 착하고 사장님 상당히나 친절하거 만족함,1
리모델링해서 담배 잡 냄새 없고 욕실도 깨끗합니다 하나 아쉬운건 고장난 헤어 드라이기 귀찮아서 말 안했습니다 주위 만원 가량 저렴한 곳 몇군데 있습니다 냄새에 민감한 사람들은 절대 투숙하지마세요 고생좀했네요,0
딱히 딱 모텔 수준 괜찮았어용,1
주차장도 넓고 시설도 마음에 들어요 화장실도 깔끔하고 인테리어도 군더더기없이 깔끔해서 좋습니다 서신동이라 접근성도 너무좋네요 잘쉬다갑니다 다음에 또 재방문 하도록 하겠습니다,1
직원들도 친절하고 조식도 맛있고 아들이 컴퓨터랑 욕조에서 잘 놀았어요 아이들이랑 같이 가도 될 것 같아요 아기들도 잘 지낼 수 있는 곳이에요 다음에도 다시 전주 오면 여기에 다시 묶고 싶어요 다음에도 올게요,1
룸이 좀 작기는 했지만 조용하고 사장님께서도 친절하시고 전반적으로 좋았습니다 서까래가 참 인상적이었어요 다음번에 전주에 다시 여행하게되면 다시 재방문하겠습니다 번창하세요,1
객실은 청소상태가 좋은편이라 청결하고 화장실과 세면대 그리고 샤워부스가 한곳에 모두 있는 구조라 굉장히 넓습니다 거기다가 기대하지도 않은 스타일러까지 완비되어 있었습니다 출장으로 숙박한거라 꼭 필요했던 아이템 이었는데 기분좋게 쉬다갑니다,1
첫번째론 너무 조용하구요방안도 깨끗합니다사장님도 너무 친절하시고요어디하나 흠잡을곳이 없는 곳이구요전주 올때마다 오는곳으로 너무 편안하고 좋습니다,1
잘 쓰고 갔습니다 좋아요,1
괜찮습니다 가성비가 좋아요,1
화장실이 조금 추운거 빼고 괜차나요,1
또 이용했어요 가운은 카운터에서 달라고 해야하구요 컴퓨터가 잠시 모니터가 화면이 안들어와서 말씀드렸더니 친절하게 고쳐주시고 잘 이용했습니다 보쌈시켜먹었는데 소파도있어서 편하게 앉아서 잘먹었습니다 이번방은 호였는데 욕실이 크지만 좀추웠어요 잘 쉬다갑니다,1
가격대비 방도 깔끔하고 스타일러도 갖추어져있고 무엇보다 인치 큰 티비가 있어 넷플릭스보기 완전 좋아요 침대에 편히 누워 호캉스 즐기기 최고죠 안마의자도 여독을 푸는데 도움을 많이 주죠 월풀욕조에서 반신욕으로 건강 챙기죠 주변에 도보로 이용 가능한 식당치킨집과 술도 한 잔 할 수 있는 곳이 많아 인프라 좋죠 맛집도 꾀있죠 번화가는 아니지만 모든인프라 다 이용가능하며 주변환경이 조용하니 좋습니다 또한 전주역과 한옥마을 차로 에서 분이면 이용가능하고 객사 둘레길도 분 남짓이면 이용가능해 위치적으로도 아주 좋아요 그래서 항상 오게 되는 곳이랍니다 테이블도 적당해 펼쳐 놓고 술 한잔이나 야식 먹기에도 좋습니다 가격대비 컨디션도 좋아요 이른 체크인시간과 여유있는 체크아웃 시간은 여독을 풀만큼 잠도 잘 수 있어 고마웠어요 특히 이번에 방업그레이드 감사했어요,1
고속버스터미널불교회관 정류장에서 내리면 굉장히 접근성이 좋았습니다 늦은시간까지도 대실을 운영하는 궁엑스오 호텔은 보기드문 야무진 호텔입니다 방 키 받아서 올라갈 때 간식도 가져가라 하셔서 빵 가져가서 먹었는데 맛있었습니다 침대의 기본적인 청결도나 방의 컨디션은 가격에 비해 엄청 잘 나오는편입니다 평일 대실을 이용하면 시간인데 마감시간도 늦게까지 운영하시고요 이용료도 착한편입니다 시까지일 때 또는 시까지 일 때 있는걸로 알고있습니다 요일에 따라 변동되는것 같습니다 고속버스를 이용하는 타지역 사람들도 이용하는것 같지만 전북대학교와 고속버스터미널 사이에 있어서 대학생 커플들도 이곳을 방문하면 딱 좋을듯합니다 제가 다녀온 방에는 안마의자가 있는 방을 고르지 않있는데도 안마의자가 있었습니다 평일이라서 사장님께서 방을 업그레이드 해주셨던것 같아요 제가 방문하고 느낀 단점은 방에 테이블이 없다 정도와 바닥장판이 어쩔 수 없이 시간의 흔적이 남아있긴 했습니다 보일러를 떼우면 열기 때문에 생기는 흔적들 근데 솔직히 이정도는 쉬는데 문제 하나도 없고 하나도 거슬리지 않습니다 먼지가 눈에 보인다거나 그런부분은 못느꼈습니다 제가 청결한 방을 받았을 수도 있지만 친절하게 응대해주시는걸로 보아서는 청결이슈를 말씀드린다면 더 깨끗한 방으로 교체해주실 것 같네요억지만 아니라면요 편히 잘 쉬었습니다,1
갑작스레 예약하고 갓는데 입실시간 보다도 빨리도착햇어요 그럼에도 불구하고 사자엄께서 친철하게 안내해주시고 좋앗습니다 객실 인테리어도 맘에 들고 더욱 좋앗던건 스타일러가 잇엇고 티비도 대형화면이어서 모처럼 힐링하고 푹쉬다왓습니다 번창하세요 사장님,1
굿 굿 좋아요 생각보다 좋은시설에 화장실이 제일 마음에 드네요 모든 숙박업소가 이런 화장실이었으면 좋겠네요,1
연속으로 이용중 방바닥이 상당히 뜨거워요,1
좋앗던기억이잇습니다,1
굿굿 전주 놀러와서 박했는디 스타일러도 있고 시설도 깔끔하고 매트리스도 굿 엄청 꿀잠 잤습니당 감사합니더,1
좋아용 좋은가격에 잘 묵고 갑니다,1
좋았네요 정말로,1
정말 좋은곳입니다 몇번 가도 아주 좋은 곳입니다 시설도 깔끔하고 누구도 가기 좋은 곳으로써 쉬기도 괜찮고 하루씩 있다 가기에 아주 편합니다 누구 한번 쉬러 가보세요 후회안해여,1
역시대실은코자자모텔이죠,1
깨끗하고 아늑합니다,1
좋아요오요오요오요오요오,1
진짜로로 완벽합니다 깨끗한 숙소 편리한 위치 완벽한 사장님 따뜻한 자쿠지 모든 것이 완벽했어요 감사합니다,1
몇일전에 숙박했는데 방이 깨끗하고 시설도 괜찮아서 재방문 했습니다 이 번에도 편안하게 잘 쉬었다 갑니다 카운터에서도 재방문 했다고 친절히 맞아주시고 다음에 또 전주에 출장가면 재방문 하겠습니다,1
편안히 재밌게넉넉하게 쉬다 왔어오,1
몇번째묵는지 모르겠음 가장 깔끔하고 티비도 커서 영화보는거같아서좋음,1
가성비 갑 숙소입니다 화장실도 욕조도 있고 많이 넓었구요 침대도 불편함 없이 잘 잤습니다,1
가성비 최고의 모텔,1
요새도 날씨가 무척이나 더워 숙소를 잡았네요 저렴한 가격에 대실 시간도 길고 깔끔한 시설과 푹신한 침대까지 잘 쉬다갑니다 넷플릭스도 되서 제대로 힐링하고 왔네요 다음에도 또 이용할게요,1
